fkgl,compression_ratio,coherence,coverage,fluency
10.3,0.2568306010928962,3.0,2.0,4.0
6.8,0.009213193292795283,2.0,2.0,3.0
8.2,0.013457556935817806,2.0,2.0,3.0
5.3,0.3118279569892473,2.0,2.0,3.0
3.7,0.10391822827938671,3.0,3.0,4.0
6.2,0.08794788273615635,3.0,3.0,4.0
11.2,0.04936974789915966,2.0,2.0,3.0
15.2,0.09839357429718876,3.0,3.0,4.0
4.6,0.003985409348824642,2.0,3.0,3.0
7.2,0.09671179883945841,2.0,2.0,3.0
6.3,0.3548387096774194,3.0,3.0,4.0
11.2,0.02358490566037736,2.0,2.0,3.0
11.4,0.23383084577114427,3.0,3.0,4.0
12.4,0.017110266159695818,3.0,3.0,4.0
2.6,0.13958810068649885,2.0,2.0,3.0
17.6,0.016080777860882575,3.0,3.0,4.0
6.2,0.007623705408515535,3.0,4.0,4.0
6.1,0.03208232445520581,3.0,3.0,4.0
2.7,0.17307692307692307,2.0,2.0,3.0
10.3,0.2237442922374429,3.0,3.0,4.0
7.3,0.31176470588235294,3.0,3.0,4.0
11.4,0.011317120154105466,4.0,4.0,4.0
10.2,0.020314296665389038,3.0,4.0,3.0
17.8,0.0030122543985760253,3.0,4.0,3.0
14.4,0.21982758620689655,3.0,3.0,4.0
7.5,0.010385196374622357,2.0,3.0,3.0
5.0,0.09187279151943463,2.0,2.0,3.0
5.0,0.09622641509433963,3.0,3.0,4.0
6.5,0.31097560975609756,2.0,2.0,3.0
5.0,0.0031253756461113113,3.0,4.0,4.0
5.7,0.09442724458204334,2.0,2.0,3.0
3.3,0.10745233968804159,3.0,3.0,4.0
5.0,0.07822085889570553,2.0,2.0,3.0
4.7,0.1872791519434629,3.0,3.0,4.0
8.2,0.008221993833504625,3.0,4.0,3.0
4.5,0.04229607250755287,3.0,3.0,4.0
10.1,0.07540983606557378,2.0,2.0,3.0
7.1,0.0032099697885196376,3.0,4.0,3.0
5.9,0.026923076923076925,3.0,3.0,4.0
8.9,0.06869220607661823,2.0,2.0,3.0
15.8,0.019632414369256473,3.0,3.0,4.0
6.1,0.009488005728607233,2.0,2.0,3.0
13.0,0.005928121526491293,3.0,3.0,4.0
10.4,0.296969696969697,3.0,2.0,3.0
14.0,0.019710378117457763,3.0,3.0,4.0
11.6,0.031746031746031744,3.0,3.0,4.0
10.3,0.024612579762989972,3.0,3.0,4.0
4.2,0.038461538461538464,3.0,3.0,4.0
12.7,0.3629032258064516,3.0,3.0,4.0
11.8,0.01845308205732234,2.0,2.0,2.0
8.2,0.1519756838905775,2.0,2.0,3.0
5.1,0.004570147451927222,3.0,4.0,4.0
6.0,0.01310272536687631,3.0,3.0,4.0
9.3,0.25,3.0,3.0,4.0
9.2,0.005321557971014493,3.0,4.0,4.0
11.2,0.006526923559683696,3.0,4.0,3.0
7.3,0.014150943396226415,4.0,4.0,4.0
5.0,0.019036954087346025,3.0,4.0,3.0
12.6,0.010140117994100296,3.0,3.0,4.0
9.4,0.011872372000989364,2.0,2.0,3.0
11.2,0.2765957446808511,2.0,2.0,3.0
7.7,0.2311111111111111,3.0,3.0,4.0
12.7,0.014114759128567045,2.0,3.0,3.0
