fkgl,compression_ratio,coherence,coverage,fluency
8.5,0.2,2.0,2.0,3.0
14.0,0.020440251572327043,3.0,2.0,4.0
11.4,0.22388059701492538,3.0,3.0,4.0
15.2,0.023954372623574145,3.0,2.0,4.0
8.7,0.14416475972540047,3.0,2.0,4.0
11.7,0.016454749439042633,2.0,2.0,3.0
10.2,0.010356731875719217,4.0,3.0,4.0
7.6,0.026634382566585957,3.0,2.0,4.0
11.4,0.2032967032967033,3.0,2.0,4.0
15.6,0.1917808219178082,3.0,2.0,4.0
8.1,0.2235294117647059,3.0,2.0,4.0
13.5,0.010113171201541055,2.0,2.0,3.0
9.5,0.010732081257186662,2.0,2.0,3.0
16.0,0.002943794071335661,3.0,3.0,4.0
7.4,0.17672413793103448,3.0,3.0,4.0
9.1,0.011895770392749245,3.0,3.0,4.0
7.5,0.06007067137809187,3.0,2.0,4.0
7.6,0.045283018867924525,2.0,2.0,3.0
1.9,0.18902439024390244,2.0,2.0,3.0
8.8,0.002644548623632648,3.0,3.0,4.0
9.4,0.08978328173374613,3.0,3.0,4.0
8.1,0.11265164644714037,4.0,3.0,4.0
4.9,0.06134969325153374,2.0,2.0,3.0
5.9,0.1519434628975265,4.0,3.0,4.0
8.1,0.007781529878138306,3.0,3.0,4.0
8.6,0.0324773413897281,3.0,2.0,4.0
5.5,0.07540983606557378,3.0,2.0,4.0
13.2,0.0028952668680765356,2.0,2.0,3.0
10.9,0.025824175824175823,2.0,2.0,3.0
12.4,0.095112285336856,4.0,3.0,4.0
16.4,0.023391812865497075,3.0,2.0,4.0
11.9,0.010562119584675976,2.0,2.0,3.0
12.2,0.007039644312708411,3.0,3.0,4.0
15.1,0.15757575757575756,4.0,3.0,4.0
14.2,0.020514883346741754,2.0,2.0,3.0
9.8,0.035196687370600416,2.0,2.0,3.0
18.1,0.01504102096627165,3.0,2.0,4.0
7.3,0.028514588859416445,2.0,2.0,3.0
6.6,0.24193548387096775,2.0,2.0,3.0
17.7,0.0149195131527287,2.0,2.0,3.0
18.1,0.10638297872340426,4.0,3.0,4.0
6.3,0.003966543071484005,3.0,3.0,4.0
6.4,0.012316561844863731,2.0,2.0,3.0
10.8,0.18085106382978725,2.0,2.0,3.0
9.3,0.005095108695652174,2.0,2.0,3.0
11.5,0.0064014057989205475,2.0,2.0,3.0
17.0,0.009156492785793563,3.0,2.0,4.0
6.5,0.010451661067562523,2.0,2.0,3.0
6.9,0.008849557522123894,2.0,2.0,3.0
17.3,0.00964630225080386,2.0,2.0,3.0
14.2,0.30851063829787234,4.0,3.0,4.0
13.0,0.2311111111111111,3.0,3.0,4.0
14.6,0.012887388769561215,3.0,3.0,4.0
